Date,Ticker,Investment_Value_Numeric
2025-06-24,ITC.NS,187131.0
2025-06-25,ITC.NS,188034.0
2025-06-26,ITC.NS,189818.0
2025-06-27,ITC.NS,189073.0
2025-06-30,ITC.NS,188079.0
2025-07-01,ITC.NS,187470.0
2025-07-02,ITC.NS,186499.0
2025-07-03,ITC.NS,186679.0
2025-07-04,ITC.NS,186318.0
2025-07-07,ITC.NS,187944.0
2025-07-08,ITC.NS,188418.0
2025-07-09,ITC.NS,189434.0
2025-07-10,ITC.NS,188260.0
2025-07-11,ITC.NS,188238.0
2025-07-14,ITC.NS,189412.0
2025-07-15,ITC.NS,190631.0
2025-07-16,ITC.NS,191760.0
2025-07-17,ITC.NS,191467.0
2025-07-18,ITC.NS,190925.0
2025-07-21,ITC.NS,189728.0
2025-07-22,ITC.NS,187876.0
2025-07-23,ITC.NS,187402.0
2025-07-24,ITC.NS,185144.0
2025-07-25,ITC.NS,184896.0
2025-07-28,ITC.NS,185121.0
2025-07-29,ITC.NS,184466.0
2025-07-30,ITC.NS,184083.0
2025-07-31,ITC.NS,186047.0
2025-08-01,ITC.NS,188079.0
2025-08-04,ITC.NS,188260.0
2025-08-05,ITC.NS,187041.0
2025-08-06,ITC.NS,186070.0
2025-08-07,ITC.NS,186792.0
2025-08-08,ITC.NS,187199.0
2025-08-11,ITC.NS,188260.0
2025-08-12,ITC.NS,188034.0
2025-08-13,ITC.NS,187018.0
2025-08-14,ITC.NS,185821.0
2025-08-18,ITC.NS,183495.0
2025-08-19,ITC.NS,184760.0
2025-08-20,ITC.NS,183383.0
2025-08-21,ITC.NS,183157.0
2025-08-22,ITC.NS,179882.0
2025-08-25,ITC.NS,180357.0
2025-08-26,ITC.NS,182163.0
2025-08-28,ITC.NS,181057.0
2025-08-29,ITC.NS,185054.0
2025-09-01,ITC.NS,183292.0
2025-09-02,ITC.NS,183699.0
2025-09-03,ITC.NS,185957.0
2025-09-04,ITC.NS,187831.0
2025-09-05,ITC.NS,183970.0
2025-09-08,ITC.NS,184060.0
2025-09-09,ITC.NS,185189.0
2025-09-10,ITC.NS,186544.0
2025-09-11,ITC.NS,187447.0
2025-09-12,ITC.NS,186860.0
2025-09-15,ITC.NS,186363.0
2025-09-16,ITC.NS,186567.0
2025-09-17,ITC.NS,184850.0
2025-09-18,ITC.NS,185866.0
2025-09-19,ITC.NS,185460.0
2025-09-22,ITC.NS,183789.0
2025-09-23,ITC.NS,182095.0
2025-09-24,ITC.NS,181102.0
2025-09-25,ITC.NS,180695.0
2025-09-26,ITC.NS,182954.0
2025-09-29,ITC.NS,183925.0
2025-09-30,ITC.NS,181350.0
2025-10-01,ITC.NS,183179.0
2025-10-03,ITC.NS,182592.0
2025-10-06,ITC.NS,180989.0
2025-10-07,ITC.NS,180560.0
2025-10-08,ITC.NS,180537.0
2025-10-09,ITC.NS,180605.0
2025-10-10,ITC.NS,181915.0
2025-10-13,ITC.NS,180312.0
2025-10-14,ITC.NS,179205.0
2025-10-15,ITC.NS,180605.0
2025-10-16,ITC.NS,182976.0
2025-10-17,ITC.NS,186137.0
2025-10-20,ITC.NS,186544.0
2025-10-21,ITC.NS,186454.0
2025-10-23,ITC.NS,187854.0
2025-10-24,ITC.NS,188238.0
2025-10-27,ITC.NS,189976.0
2025-10-28,ITC.NS,188734.0
2025-10-29,ITC.NS,190405.0
2025-10-30,ITC.NS,189118.0
2025-10-31,ITC.NS,189841.0
2025-11-03,ITC.NS,186950.0
2025-11-04,ITC.NS,184670.0
2025-11-06,ITC.NS,184037.0
2025-11-07,ITC.NS,182479.0
2025-11-10,ITC.NS,183157.0
2025-11-11,ITC.NS,183744.0
2025-11-12,ITC.NS,183812.0
2025-11-13,ITC.NS,183224.0
2025-11-14,ITC.NS,184331.0
2025-11-17,ITC.NS,183857.0
2025-11-18,ITC.NS,183292.0
2025-11-19,ITC.NS,182253.0
2025-11-20,ITC.NS,183112.0
2025-11-21,ITC.NS,184195.0
2025-11-24,ITC.NS,182253.0
2025-11-25,ITC.NS,181012.0
2025-11-26,ITC.NS,181689.0
2025-11-27,ITC.NS,182592.0
2025-11-28,ITC.NS,182570.0
2025-12-01,ITC.NS,182570.0
2025-12-02,ITC.NS,181079.0
2025-12-03,ITC.NS,180876.0
2025-12-04,ITC.NS,182028.0
2025-12-05,ITC.NS,182886.0
2025-12-08,ITC.NS,181689.0
2025-12-09,ITC.NS,181124.0
2025-12-10,ITC.NS,182073.0
2025-12-11,ITC.NS,181960.0
2025-12-12,ITC.NS,180695.0
2025-12-15,ITC.NS,181689.0
2025-12-16,ITC.NS,181418.0
2025-12-17,ITC.NS,180560.0
2025-12-18,ITC.NS,180831.0
2025-12-19,ITC.NS,181124.0
2025-12-22,ITC.NS,181870.0
2025-12-23,ITC.NS,183970.0
2025-12-24,ITC.NS,183631.0
2025-12-26,ITC.NS,182524.0
2025-12-29,ITC.NS,181824.0
2025-12-30,ITC.NS,180921.0
2025-12-31,ITC.NS,182005.0
2026-01-01,ITC.NS,164324.0
2026-01-02,ITC.NS,158092.0
2026-01-05,ITC.NS,157933.0
2026-01-06,ITC.NS,154659.0
2026-01-07,ITC.NS,154117.0
2026-01-08,ITC.NS,153959.0
2026-01-09,ITC.NS,152266.0
2026-01-12,ITC.NS,152830.0
2026-01-13,ITC.NS,151159.0
2026-01-14,ITC.NS,151182.0
2026-01-15,ITC.NS,151182.0
2026-01-16,ITC.NS,148675.0
2026-01-19,ITC.NS,150482.0
2026-01-20,ITC.NS,147365.0
2026-01-21,ITC.NS,146665.0
2026-01-22,ITC.NS,146711.0
2026-01-23,ITC.NS,146056.0
2026-01-27,ITC.NS,143910.0
2026-01-28,ITC.NS,145040.0
2026-01-29,ITC.NS,143888.0
2026-01-30,ITC.NS,145491.0
2026-02-02,ITC.NS,142127.0
2026-02-03,ITC.NS,143007.0
2026-02-04,ITC.NS,141743.0
2021-02-04,M&M.NS,100000.0
2021-02-05,M&M.NS,99885.0
2021-02-08,M&M.NS,107144.0
2021-02-09,M&M.NS,103289.0
2021-02-10,M&M.NS,105499.0
2021-02-11,M&M.NS,105505.0
2021-02-12,M&M.NS,104853.0
2021-02-15,M&M.NS,105234.0
2021-02-16,M&M.NS,105274.0
2021-02-17,M&M.NS,105591.0
2021-02-18,M&M.NS,103226.0
2021-02-19,M&M.NS,101471.0
2021-02-22,M&M.NS,96607.0
2021-02-23,M&M.NS,97051.0
2021-02-24,M&M.NS,98050.0
2021-02-25,M&M.NS,99134.0
2021-02-26,M&M.NS,93064.0
2021-03-01,M&M.NS,94570.0
2021-03-02,M&M.NS,99256.0
2021-03-03,M&M.NS,98332.0
2021-03-04,M&M.NS,97548.0
2021-03-05,M&M.NS,96988.0
2021-03-08,M&M.NS,98211.0
2021-03-09,M&M.NS,98327.0
2021-03-10,M&M.NS,99688.0
2021-03-12,M&M.NS,98765.0
2021-03-15,M&M.NS,97450.0
2021-03-16,M&M.NS,97271.0
2021-03-17,M&M.NS,96590.0
2021-03-18,M&M.NS,97594.0
2021-03-19,M&M.NS,98130.0
2021-03-22,M&M.NS,98448.0
2021-03-23,M&M.NS,97478.0
2021-03-24,M&M.NS,93641.0
2021-03-25,M&M.NS,91368.0
2021-03-26,M&M.NS,92250.0
2021-03-30,M&M.NS,91748.0
2021-03-31,M&M.NS,91777.0
2021-04-01,M&M.NS,93203.0
2021-04-05,M&M.NS,89377.0
2021-04-06,M&M.NS,90144.0
2021-04-07,M&M.NS,91898.0
2021-04-08,M&M.NS,91766.0
2021-04-09,M&M.NS,91304.0
2021-04-12,M&M.NS,86728.0
2021-04-13,M&M.NS,93624.0
2021-04-15,M&M.NS,92914.0
2021-04-16,M&M.NS,94824.0
2021-04-19,M&M.NS,91743.0
2021-04-20,M&M.NS,93612.0
2021-04-22,M&M.NS,92291.0
2021-04-23,M&M.NS,89775.0
2021-04-26,M&M.NS,90075.0
2021-04-27,M&M.NS,89833.0
2021-04-28,M&M.NS,90260.0
2021-04-29,M&M.NS,89394.0
2021-04-30,M&M.NS,86849.0
2021-05-03,M&M.NS,86896.0
2021-05-04,M&M.NS,85534.0
2021-05-05,M&M.NS,86272.0
2021-05-06,M&M.NS,86255.0
2021-05-07,M&M.NS,88563.0
2021-05-10,M&M.NS,90069.0
2021-05-11,M&M.NS,89556.0
2021-05-12,M&M.NS,87675.0
2021-05-14,M&M.NS,85574.0
2021-05-17,M&M.NS,86965.0
2021-05-18,M&M.NS,92060.0
2021-05-19,M&M.NS,90571.0
2021-05-20,M&M.NS,92701.0
2021-05-21,M&M.NS,94512.0
2021-05-24,M&M.NS,93480.0
2021-05-25,M&M.NS,93624.0
2021-05-26,M&M.NS,94772.0
2021-05-27,M&M.NS,95626.0
2021-05-28,M&M.NS,97617.0
2021-05-31,M&M.NS,93243.0
2021-06-01,M&M.NS,93053.0
2021-06-02,M&M.NS,93041.0
2021-06-03,M&M.NS,92562.0
2021-06-04,M&M.NS,92856.0
2021-06-07,M&M.NS,92770.0
2021-06-08,M&M.NS,93231.0
2021-06-09,M&M.NS,92839.0
2021-06-10,M&M.NS,93128.0
2021-06-11,M&M.NS,93364.0
2021-06-14,M&M.NS,93185.0
2021-06-15,M&M.NS,93318.0
2021-06-16,M&M.NS,93035.0
2021-06-17,M&M.NS,92983.0
2021-06-18,M&M.NS,90196.0
2021-06-21,M&M.NS,89654.0
2021-06-22,M&M.NS,89463.0
2021-06-23,M&M.NS,90242.0
2021-06-24,M&M.NS,91379.0
2021-06-25,M&M.NS,91662.0
2021-06-28,M&M.NS,91575.0
2021-06-29,M&M.NS,90202.0
2021-06-30,M&M.NS,89752.0
2021-07-01,M&M.NS,89954.0
2021-07-02,M&M.NS,90317.0
2021-07-05,M&M.NS,91373.0
2021-07-06,M&M.NS,90237.0
2021-07-07,M&M.NS,89890.0
2021-07-08,M&M.NS,89585.0
2021-07-09,M&M.NS,89042.0
2021-07-12,M&M.NS,89192.0
2021-07-13,M&M.NS,90150.0
2021-07-14,M&M.NS,90727.0
2021-07-15,M&M.NS,90006.0
2021-07-16,M&M.NS,89994.0
2021-07-19,M&M.NS,89533.0
2021-07-20,M&M.NS,87732.0
2021-07-22,M&M.NS,87530.0
2021-07-23,M&M.NS,88194.0
2021-07-26,M&M.NS,87051.0
2021-07-27,M&M.NS,86042.0
2021-07-28,M&M.NS,84097.0
2021-07-29,M&M.NS,84414.0
2021-07-30,M&M.NS,85759.0
2021-08-02,M&M.NS,87444.0
2021-08-03,M&M.NS,88961.0
2021-08-04,M&M.NS,88430.0
2021-08-05,M&M.NS,87634.0
2021-08-06,M&M.NS,87507.0
2021-08-09,M&M.NS,89435.0
2021-08-10,M&M.NS,90744.0
2021-08-11,M&M.NS,89867.0
2021-08-12,M&M.NS,89579.0
2021-08-13,M&M.NS,89862.0
2021-08-16,M&M.NS,92245.0
2021-08-17,M&M.NS,91246.0
2021-08-18,M&M.NS,91327.0
2021-08-20,M&M.NS,90669.0
2021-08-23,M&M.NS,88390.0
2021-08-24,M&M.NS,89804.0
2021-08-25,M&M.NS,89100.0
2021-08-26,M&M.NS,90179.0
2021-08-27,M&M.NS,89458.0
2021-08-30,M&M.NS,91350.0
2021-08-31,M&M.NS,91552.0
2021-09-01,M&M.NS,88852.0
2021-09-02,M&M.NS,86838.0
2021-09-03,M&M.NS,86544.0
2021-09-06,M&M.NS,87103.0
2021-09-07,M&M.NS,86913.0
2021-09-08,M&M.NS,87103.0
2021-09-09,M&M.NS,86642.0
2021-09-13,M&M.NS,86042.0
2021-09-14,M&M.NS,86578.0
2021-09-15,M&M.NS,87144.0
2021-09-16,M&M.NS,87357.0
2021-09-17,M&M.NS,87034.0
2021-09-20,M&M.NS,85176.0
2021-09-21,M&M.NS,85222.0
2021-09-22,M&M.NS,86844.0
2021-09-23,M&M.NS,87530.0
2021-09-24,M&M.NS,89954.0
2021-09-27,M&M.NS,93635.0
2021-09-28,M&M.NS,93024.0
2021-09-29,M&M.NS,93722.0
2021-09-30,M&M.NS,92677.0
2021-10-01,M&M.NS,95540.0
2021-10-04,M&M.NS,97074.0
2021-10-05,M&M.NS,97294.0
2021-10-06,M&M.NS,96261.0
2021-10-07,M&M.NS,101356.0
2021-10-08,M&M.NS,101304.0
2021-10-11,M&M.NS,103358.0
2021-10-12,M&M.NS,102724.0
2021-10-13,M&M.NS,107946.0
2021-10-14,M&M.NS,107490.0
2021-10-18,M&M.NS,105130.0
2021-10-19,M&M.NS,105886.0
2021-10-20,M&M.NS,103791.0
2021-10-21,M&M.NS,103520.0
2021-10-22,M&M.NS,102464.0
2021-10-25,M&M.NS,102793.0
2021-10-26,M&M.NS,103237.0
2021-10-27,M&M.NS,102343.0
2021-10-28,M&M.NS,102002.0
2021-10-29,M&M.NS,102048.0
2021-11-01,M&M.NS,100444.0
2021-11-02,M&M.NS,99423.0
2021-11-03,M&M.NS,97980.0
2021-11-04,M&M.NS,100733.0
2021-11-08,M&M.NS,99192.0
2021-11-09,M&M.NS,102960.0
2021-11-10,M&M.NS,106134.0
2021-11-11,M&M.NS,106722.0
2021-11-12,M&M.NS,108229.0
2021-11-15,M&M.NS,107144.0
2021-11-16,M&M.NS,110825.0
2021-11-17,M&M.NS,110150.0
2021-11-18,M&M.NS,106601.0
2021-11-22,M&M.NS,103964.0
2021-11-23,M&M.NS,104022.0
2021-11-24,M&M.NS,103081.0
2021-11-25,M&M.NS,102851.0
2021-11-26,M&M.NS,98529.0
2021-11-29,M&M.NS,98188.0
2021-11-30,M&M.NS,96422.0
2021-12-01,M&M.NS,96330.0
2021-12-02,M&M.NS,98044.0
2021-12-03,M&M.NS,96590.0
2021-12-06,M&M.NS,94882.0
2021-12-07,M&M.NS,95320.0
2021-12-08,M&M.NS,97028.0
2021-12-09,M&M.NS,98223.0
2021-12-10,M&M.NS,99215.0
2021-12-13,M&M.NS,97299.0
2021-12-14,M&M.NS,96578.0
2021-12-15,M&M.NS,97657.0
2021-12-16,M&M.NS,98477.0
2021-12-17,M&M.NS,96319.0
2021-12-20,M&M.NS,93976.0
2021-12-21,M&M.NS,93733.0
2021-12-22,M&M.NS,94484.0
2021-12-23,M&M.NS,95424.0
2021-12-24,M&M.NS,93785.0
2021-12-27,M&M.NS,94466.0
2021-12-28,M&M.NS,96792.0
2021-12-29,M&M.NS,96099.0
2021-12-30,M&M.NS,95707.0
2021-12-31,M&M.NS,96613.0
2022-01-03,M&M.NS,95765.0
2022-01-04,M&M.NS,96001.0
2022-01-05,M&M.NS,96884.0
2022-01-06,M&M.NS,96924.0
2022-01-07,M&M.NS,95672.0
2022-01-10,M&M.NS,97167.0
2022-01-11,M&M.NS,97103.0
2022-01-12,M&M.NS,101621.0
2022-01-13,M&M.NS,103405.0
2022-01-14,M&M.NS,101696.0
2022-01-17,M&M.NS,103958.0
2022-01-18,M&M.NS,102960.0
2022-01-19,M&M.NS,103220.0
2022-01-20,M&M.NS,101616.0
2022-01-21,M&M.NS,101004.0
2022-01-24,M&M.NS,98638.0
2022-01-25,M&M.NS,98615.0
2022-01-27,M&M.NS,99025.0
2022-01-28,M&M.NS,100364.0
2022-01-31,M&M.NS,102227.0
2022-02-01,M&M.NS,100369.0
2022-02-02,M&M.NS,100329.0
2022-02-03,M&M.NS,98811.0
2022-02-04,M&M.NS,97138.0
2022-02-07,M&M.NS,95730.0
2022-02-08,M&M.NS,96024.0
2022-02-09,M&M.NS,96965.0
2022-02-10,M&M.NS,98448.0
2022-02-11,M&M.NS,98517.0
2022-02-14,M&M.NS,95216.0
2022-02-15,M&M.NS,98627.0
2022-02-16,M&M.NS,99740.0
2022-02-17,M&M.NS,99510.0
2022-02-18,M&M.NS,98327.0
2022-02-21,M&M.NS,97069.0
2022-02-22,M&M.NS,98471.0
2022-02-23,M&M.NS,98130.0
2022-02-24,M&M.NS,91841.0
2022-02-25,M&M.NS,93203.0
2022-02-28,M&M.NS,91269.0
2022-03-02,M&M.NS,89827.0
2022-03-03,M&M.NS,87946.0
2022-03-04,M&M.NS,84512.0
2022-03-07,M&M.NS,79694.0
2022-03-08,M&M.NS,80860.0
2022-03-09,M&M.NS,84807.0
2022-03-10,M&M.NS,85268.0
2022-03-11,M&M.NS,84801.0
2022-03-14,M&M.NS,85770.0
2022-03-15,M&M.NS,87848.0
2022-03-16,M&M.NS,89284.0
2022-03-17,M&M.NS,91679.0
2022-03-21,M&M.NS,90421.0
2022-03-22,M&M.NS,90664.0
2022-03-23,M&M.NS,89336.0
2022-03-24,M&M.NS,88361.0
2022-03-25,M&M.NS,88257.0
2022-03-28,M&M.NS,88777.0
2022-03-29,M&M.NS,89250.0
2022-03-30,M&M.NS,91558.0
2022-03-31,M&M.NS,93081.0
2022-04-01,M&M.NS,95389.0
2022-04-04,M&M.NS,96215.0
2022-04-05,M&M.NS,96544.0
2022-04-06,M&M.NS,95540.0
2022-04-07,M&M.NS,96284.0
2022-04-08,M&M.NS,98950.0
2022-04-11,M&M.NS,98886.0
2022-04-12,M&M.NS,99342.0
2022-04-13,M&M.NS,99954.0
2022-04-18,M&M.NS,100877.0
2022-04-19,M&M.NS,100692.0
2022-04-20,M&M.NS,101702.0
2022-04-21,M&M.NS,105136.0
2022-04-22,M&M.NS,106249.0
2022-04-25,M&M.NS,104328.0
2022-04-26,M&M.NS,108500.0
2022-04-27,M&M.NS,106965.0
2022-04-28,M&M.NS,106509.0
2022-04-29,M&M.NS,106417.0
2022-05-02,M&M.NS,106330.0
2022-05-04,M&M.NS,103416.0
2022-05-05,M&M.NS,103756.0
2022-05-06,M&M.NS,103156.0
2022-05-09,M&M.NS,103324.0
2022-05-10,M&M.NS,102522.0
2022-05-11,M&M.NS,102372.0
2022-05-12,M&M.NS,99856.0
2022-05-13,M&M.NS,102654.0
2022-05-16,M&M.NS,104253.0
2022-05-17,M&M.NS,105113.0
2022-05-18,M&M.NS,105401.0
2022-05-19,M&M.NS,101852.0
2022-05-20,M&M.NS,104305.0
2022-05-23,M&M.NS,108702.0
2022-05-24,M&M.NS,109273.0
2022-05-25,M&M.NS,107144.0
2022-05-26,M&M.NS,107305.0
2022-05-27,M&M.NS,109965.0
2022-05-30,M&M.NS,115216.0
2022-05-31,M&M.NS,119371.0
2022-06-01,M&M.NS,120871.0
2022-06-02,M&M.NS,120548.0
2022-06-03,M&M.NS,118713.0
2022-06-06,M&M.NS,119556.0
2022-06-07,M&M.NS,120317.0
2022-06-08,M&M.NS,120600.0
2022-06-09,M&M.NS,120612.0
2022-06-10,M&M.NS,119619.0
2022-06-13,M&M.NS,115903.0
2022-06-14,M&M.NS,117628.0
2022-06-15,M&M.NS,118350.0
2022-06-16,M&M.NS,116013.0
2022-06-17,M&M.NS,115136.0
2022-06-20,M&M.NS,113410.0
2022-06-21,M&M.NS,115170.0
2022-06-22,M&M.NS,113537.0
2022-06-23,M&M.NS,118604.0
2022-06-24,M&M.NS,123722.0
2022-06-27,M&M.NS,124951.0
2022-06-28,M&M.NS,128332.0
2022-06-29,M&M.NS,128304.0
2022-06-30,M&M.NS,126157.0
2022-07-01,M&M.NS,127796.0
2022-07-04,M&M.NS,125932.0
2022-07-05,M&M.NS,124864.0
2022-07-06,M&M.NS,127473.0
2022-07-07,M&M.NS,130791.0
2022-07-08,M&M.NS,130825.0
2022-07-11,M&M.NS,134455.0
2022-07-12,M&M.NS,132331.0
2022-07-13,M&M.NS,131604.0
2022-07-14,M&M.NS,131870.0
2022-07-15,M&M.NS,135314.0
2022-07-18,M&M.NS,134264.0
2022-07-19,M&M.NS,136901.0
2022-07-20,M&M.NS,134524.0
2022-07-21,M&M.NS,135620.0
2022-07-22,M&M.NS,136307.0
2022-07-25,M&M.NS,131085.0
2022-07-26,M&M.NS,131102.0
2022-07-27,M&M.NS,131344.0
2022-07-28,M&M.NS,132620.0
2022-07-29,M&M.NS,134385.0
2022-08-01,M&M.NS,142845.0
2022-08-02,M&M.NS,144778.0
2022-08-03,M&M.NS,144686.0
2022-08-04,M&M.NS,145620.0
2022-08-05,M&M.NS,142631.0
2022-08-08,M&M.NS,147340.0
2022-08-10,M&M.NS,146342.0
2022-08-11,M&M.NS,146128.0
2022-08-12,M&M.NS,145349.0
2022-08-16,M&M.NS,148679.0
2022-08-17,M&M.NS,147057.0
2022-08-18,M&M.NS,145545.0
2022-08-19,M&M.NS,143035.0
2022-08-22,M&M.NS,141570.0
2022-08-23,M&M.NS,146924.0
2022-08-24,M&M.NS,146370.0
2022-08-25,M&M.NS,145372.0
2022-08-26,M&M.NS,147103.0
2022-08-29,M&M.NS,147351.0
2022-08-30,M&M.NS,151033.0
2022-09-01,M&M.NS,151420.0
2022-09-02,M&M.NS,151870.0
2022-09-05,M&M.NS,152400.0
2022-09-06,M&M.NS,150767.0
2022-09-07,M&M.NS,148840.0
2022-09-08,M&M.NS,152556.0
2022-09-09,M&M.NS,150173.0
2022-09-12,M&M.NS,149688.0
2022-09-13,M&M.NS,150012.0
2022-09-14,M&M.NS,149804.0
2022-09-15,M&M.NS,149688.0
2022-09-16,M&M.NS,144270.0
2022-09-19,M&M.NS,148719.0
2022-09-20,M&M.NS,150369.0
2022-09-21,M&M.NS,150796.0
2022-09-22,M&M.NS,151229.0
2022-09-23,M&M.NS,146832.0
2022-09-26,M&M.NS,142689.0
2022-09-27,M&M.NS,142614.0
2022-09-28,M&M.NS,143381.0
2022-09-29,M&M.NS,145222.0
2022-09-30,M&M.NS,146359.0
2022-10-03,M&M.NS,144414.0
2022-10-04,M&M.NS,145453.0
2022-10-06,M&M.NS,145055.0
2022-10-07,M&M.NS,142972.0
2022-10-10,M&M.NS,143451.0
2022-10-11,M&M.NS,141898.0
2022-10-12,M&M.NS,144016.0
2022-10-13,M&M.NS,144051.0
2022-10-14,M&M.NS,141985.0
2022-10-17,M&M.NS,141950.0
2022-10-18,M&M.NS,144697.0
2022-10-19,M&M.NS,144074.0
2022-10-20,M&M.NS,144259.0
2022-10-21,M&M.NS,145038.0
2022-10-24,M&M.NS,146676.0
2022-10-25,M&M.NS,147882.0
2022-10-27,M&M.NS,149354.0
2022-10-28,M&M.NS,151373.0
2022-10-31,M&M.NS,155638.0
2022-11-01,M&M.NS,156267.0
2022-11-02,M&M.NS,156070.0
2022-11-03,M&M.NS,154114.0
2022-11-04,M&M.NS,154449.0
2022-11-07,M&M.NS,155949.0
2022-11-09,M&M.NS,154362.0
2022-11-10,M&M.NS,149821.0
2022-11-11,M&M.NS,148540.0
2022-11-14,M&M.NS,147507.0
2022-11-15,M&M.NS,149071.0
2022-11-16,M&M.NS,148494.0
2022-11-17,M&M.NS,145338.0
2022-11-18,M&M.NS,141621.0
2022-11-21,M&M.NS,140594.0
2022-11-22,M&M.NS,141771.0
2022-11-23,M&M.NS,142608.0
2022-11-24,M&M.NS,144726.0
2022-11-25,M&M.NS,145505.0
2022-11-28,M&M.NS,144339.0
2022-11-29,M&M.NS,145078.0
2022-11-30,M&M.NS,150675.0
2022-12-01,M&M.NS,149273.0
2022-12-02,M&M.NS,145943.0
2022-12-05,M&M.NS,145390.0
2022-12-06,M&M.NS,145765.0
2022-12-07,M&M.NS,146174.0
2022-12-08,M&M.NS,147069.0
2022-12-09,M&M.NS,146036.0
2022-12-12,M&M.NS,145874.0
2022-12-13,M&M.NS,148107.0
2022-12-14,M&M.NS,148465.0
2022-12-15,M&M.NS,148523.0
2022-12-16,M&M.NS,144443.0
2022-12-19,M&M.NS,148950.0
2022-12-20,M&M.NS,147173.0
2022-12-21,M&M.NS,146070.0
2022-12-22,M&M.NS,142406.0
2022-12-23,M&M.NS,141327.0
2022-12-26,M&M.NS,142764.0
2022-12-27,M&M.NS,142441.0
2022-12-28,M&M.NS,144530.0
2022-12-29,M&M.NS,145684.0
2022-12-30,M&M.NS,144166.0
2023-01-02,M&M.NS,145741.0
2023-01-03,M&M.NS,144178.0
2023-01-04,M&M.NS,142666.0
2023-01-05,M&M.NS,144564.0
2023-01-06,M&M.NS,145978.0
2023-01-09,M&M.NS,151223.0
2023-01-10,M&M.NS,151748.0
2023-01-11,M&M.NS,151483.0
2023-01-12,M&M.NS,152325.0
2023-01-13,M&M.NS,153278.0
2023-01-16,M&M.NS,151829.0
2023-01-17,M&M.NS,152435.0
2023-01-18,M&M.NS,152585.0
2023-01-19,M&M.NS,152285.0
2023-01-20,M&M.NS,151731.0
2023-01-23,M&M.NS,153312.0
2023-01-24,M&M.NS,152787.0
2023-01-25,M&M.NS,151356.0
2023-01-27,M&M.NS,152360.0
2023-01-30,M&M.NS,153676.0
2023-01-31,M&M.NS,159117.0
2023-02-01,M&M.NS,156036.0
2023-02-02,M&M.NS,156076.0
2023-02-03,M&M.NS,160185.0
2023-02-06,M&M.NS,158800.0
2023-02-07,M&M.NS,157726.0
2023-02-08,M&M.NS,158459.0
2023-02-09,M&M.NS,158361.0
2023-02-10,M&M.NS,157582.0
2023-02-13,M&M.NS,156145.0
2023-02-14,M&M.NS,157317.0
2023-02-15,M&M.NS,159186.0
2023-02-16,M&M.NS,157894.0
2023-02-17,M&M.NS,154818.0
2023-02-20,M&M.NS,155366.0
2023-02-21,M&M.NS,156013.0
2023-02-22,M&M.NS,152308.0
2023-02-23,M&M.NS,151639.0
2023-02-24,M&M.NS,147744.0
2023-02-27,M&M.NS,145113.0
2023-02-28,M&M.NS,146520.0
2023-03-01,M&M.NS,146815.0
2023-03-02,M&M.NS,144437.0
2023-03-03,M&M.NS,146405.0
2023-03-06,M&M.NS,146619.0
2023-03-08,M&M.NS,148869.0
2023-03-09,M&M.NS,144045.0
2023-03-10,M&M.NS,141570.0
2023-03-13,M&M.NS,137732.0
2023-03-14,M&M.NS,133964.0
2023-03-15,M&M.NS,133912.0
2023-03-16,M&M.NS,134686.0
2023-03-17,M&M.NS,135199.0
2023-03-20,M&M.NS,134755.0
2023-03-21,M&M.NS,133907.0
2023-03-22,M&M.NS,134345.0
2023-03-23,M&M.NS,134443.0
2023-03-24,M&M.NS,132810.0
2023-03-27,M&M.NS,131321.0
2023-03-28,M&M.NS,130214.0
2023-03-29,M&M.NS,132060.0
2023-03-31,M&M.NS,133722.0
2023-04-03,M&M.NS,135014.0
2023-04-05,M&M.NS,133347.0
2023-04-06,M&M.NS,135170.0
2023-04-10,M&M.NS,137173.0
2023-04-11,M&M.NS,138684.0
2023-04-12,M&M.NS,139336.0
2023-04-13,M&M.NS,139013.0
2023-04-17,M&M.NS,139983.0
2023-04-18,M&M.NS,139031.0
2023-04-19,M&M.NS,140277.0
2023-04-20,M&M.NS,140635.0
2023-04-21,M&M.NS,139960.0
2023-04-24,M&M.NS,139383.0
2023-04-25,M&M.NS,139625.0
2023-04-26,M&M.NS,140052.0
2023-04-27,M&M.NS,141258.0
2023-04-28,M&M.NS,141593.0
2023-05-02,M&M.NS,142793.0
2023-05-03,M&M.NS,142579.0
2023-05-04,M&M.NS,142147.0
2023-05-05,M&M.NS,139781.0
2023-05-08,M&M.NS,142158.0
2023-05-09,M&M.NS,143733.0
2023-05-10,M&M.NS,144103.0
2023-05-11,M&M.NS,144409.0
2023-05-12,M&M.NS,147253.0
2023-05-15,M&M.NS,148373.0
2023-05-16,M&M.NS,145695.0
2023-05-17,M&M.NS,145770.0
2023-05-18,M&M.NS,143739.0
2023-05-19,M&M.NS,145459.0
2023-05-22,M&M.NS,146053.0
2023-05-23,M&M.NS,146399.0
2023-05-24,M&M.NS,147224.0
2023-05-25,M&M.NS,147467.0
2023-05-26,M&M.NS,147934.0
2023-05-29,M&M.NS,153508.0
2023-05-30,M&M.NS,153312.0
2023-05-31,M&M.NS,152222.0
2023-06-01,M&M.NS,152210.0
2023-06-02,M&M.NS,154807.0
2023-06-05,M&M.NS,161039.0
2023-06-06,M&M.NS,162862.0
2023-06-07,M&M.NS,162308.0
2023-06-08,M&M.NS,159383.0
